accuracy,loss,val_accuracy,val_loss
0.04862000048160553,4.22788667678833,0.09080000221729279,3.8814573287963867
0.11636000126600266,3.7335429191589355,0.14480000734329224,3.6043293476104736
0.14801999926567078,3.5190622806549072,0.15700000524520874,3.509054660797119
0.16923999786376953,3.398951768875122,0.1720999926328659,3.386787176132202
0.18501999974250793,3.3040435314178467,0.19769999384880066,3.2653651237487793
0.20284000039100647,3.218186855316162,0.2076999992132187,3.224654197692871
0.21449999511241913,3.143425226211548,0.21580000221729279,3.200106143951416
0.22925999760627747,3.0736281871795654,0.21719999611377716,3.1596577167510986
0.245059996843338,3.0078530311584473,0.2298000007867813,3.103390693664551
0.257999986410141,2.93107533454895,0.2476000040769577,3.014691114425659
0.26802000403404236,2.865187883377075,0.2574999928474426,2.9792420864105225
0.2838599979877472,2.8030152320861816,0.2655999958515167,2.9313812255859375
0.2915000021457672,2.7582690715789795,0.271699994802475,2.9217464923858643
0.2983599901199341,2.7148265838623047,0.26980000734329224,2.8953676223754883
0.30577999353408813,2.6814262866973877,0.2732999920845032,2.8892526626586914
0.3132399916648865,2.6383419036865234,0.2775000035762787,2.8695077896118164
0.3217200040817261,2.6082160472869873,0.2833000123500824,2.839138984680176
0.32221999764442444,2.5785555839538574,0.2757999897003174,2.8805980682373047
0.33070001006126404,2.548024892807007,0.27469998598098755,2.876840114593506
0.33511999249458313,2.526421308517456,0.2786000072956085,2.843628406524658
0.34360000491142273,2.4961488246917725,0.29100000858306885,2.8140077590942383
0.3452799916267395,2.472998857498169,0.296999990940094,2.7986974716186523
0.3490400016307831,2.4518275260925293,0.2946000099182129,2.817718982696533
0.35495999455451965,2.4303641319274902,0.29109999537467957,2.8606908321380615
0.35896000266075134,2.4104044437408447,0.28839999437332153,2.865435838699341
