accuracy,loss,val_accuracy,val_loss
0.3093999922275543,1.7771310806274414,0.44279998540878296,1.460006594657898
0.5019599795341492,1.324617862701416,0.5658000111579895,1.1981180906295776
0.5839599967002869,1.1349437236785889,0.5964999794960022,1.1170663833618164
0.630020022392273,1.0194381475448608,0.6133000254631042,1.0933711528778076
0.6607000231742859,0.9450751543045044,0.6277999877929688,1.0340006351470947
0.6862599849700928,0.8849233388900757,0.6571000218391418,0.9856270551681519
0.7058600187301636,0.8262003660202026,0.6654000282287598,0.9664362072944641
0.7259600162506104,0.7750519514083862,0.6837999820709229,0.9018312692642212
0.7406399846076965,0.7360280752182007,0.6826000213623047,0.9283053874969482
0.7563599944114685,0.6959308385848999,0.6883000135421753,0.9236662983894348
0.7700600028038025,0.6606854200363159,0.6861000061035156,0.9112304449081421
0.7800599932670593,0.6298671960830688,0.692799985408783,0.938088059425354
0.7908200025558472,0.6025639772415161,0.70169997215271,0.9201019406318665
0.797819972038269,0.5771138072013855,0.699999988079071,0.9074740409851074
0.8065000176429749,0.5530683398246765,0.7080000042915344,0.9166934490203857
0.8148599863052368,0.5290536880493164,0.692300021648407,0.9897645711898804
0.8221799731254578,0.5068157315254211,0.7031000256538391,0.9567453265190125
0.8298400044441223,0.48917919397354126,0.6970999836921692,0.9786866903305054
0.8355799913406372,0.46961742639541626,0.6995999813079834,1.0033458471298218
0.8423600196838379,0.45048660039901733,0.7010999917984009,1.0088796615600586
0.8494399785995483,0.43332257866859436,0.6952000260353088,1.0522997379302979
0.856220006942749,0.41720443964004517,0.6978999972343445,1.0676990747451782
0.8610000014305115,0.4016362428665161,0.6966999769210815,1.0704964399337769
0.8657400012016296,0.3903055489063263,0.6991999745368958,1.0849096775054932
0.869979977607727,0.3738994002342224,0.6931999921798706,1.1435706615447998
